uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
0cc0aed5-2de8-4fd7-bc8c-e528885bf526	train	future	high school	u40	8	group 1	post test	7	16	1	Pedestrians, traffic lights, lanes, braking, turning, switching lanes.	Environments: Many components. Traffic lights, pedestrian Actions: Brake, accelerate, turn left	Autonomous cars are under the framework. Please list some kinds of “environments” and “actions” in the situation of autonomous cars? <please input your answer>	Under the framework of reinforcement learning. Agent: The car or the computer inside the car. Environment: Many components. Traffic lights, pedestrian, other cars, road signs... State: Current location, green/red light, position of pedstrain, speed limit... Action: Brake, accelerate, turn left... Reward: No accident. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent where the agent is the car and the environment is the world.
980bbe11-c160-47cb-9ae2-d74ae388eb60	train	future	high school	u40	8	group 1	post test	6	20	1	The cost of the cars. 	The responsibility for crashes or something else that applies or some else	Can you name one issue or challenge that involves autonomous cars? <please input your answer>	Challenges with autonomous cars. Accident Liability: Who is liable for accidents caused by an autonomous car? Artificial vs. Emotional Intelligence: Human drivers rely on subtle cues and non-verbal communication to make split-second judgment calls and predict behaviors. A picture of a car crash.
dd8237c4-7cc5-4b2a-814d-68a495964b1b	train	future	high school	u40	8	group 1	post test	9	25	1	D	D	An agent is at state (1,1), and the Q-table is as follows. Which of the actions should the agent take? Content of Q-table: The rewards of action going right/left/up/down at state (1,1) are 10,25,-10,30 respectively. The rewards of action going right/left/up/down at state (1,2) are 20,-10,15,25 respectively. The rewards of action going right/left/up/down at state (2,1) are 30,10,15,-10 respectively. The rewards of action going right/left/up/down at state (2,2) are 25,30,10,-10 respectively. <please select the best answer> A. going right B. going left C. going up D. going down	Q-table. We learn how good it is to take a specific action a in the situation s. e.g. s is the arrangement of pieces on a chessboard, a is a possible move. We can look up the resultant evaluation r in a lookup table. The table can be used to locate the best action by looking through the entries with the current situation s. A table of rewards corresponding to action/state.
8e3d6fa2-a6bb-4d3d-985f-011d364329e8	train	future	high school	u40	8	group 1	post test	10	11	1	B	B	About how to choose action in the initial state, which of the approaches aim to collect the most reward you already know about? <please select the best answer> A. Exploration   B. Exploitation	A missing point: how to choose action? Exploration: Explore new area in the environment. Exploitation: Collect the most reward you already know about. Two animations showing two different total rewards a agent could get by choosing different actions.
29e4e244-08e3-4dfa-967d-ae6fbc893148	test	past	high school	u40	8	group 1	post test	5	15	1	The level of monitorization.	Of the Level 0-2, the human monitors the driving environment, of the level 3-5, the autonomous cars can monitors the driving environment.	The Society of Automotive Engineers (SAE) currently defines 6 levels of driving automation. Please describe the main difference between Level 0-2 and Level 3-5? <please input your answer>	6 levels of driving automation. The Society of Automotive Engineers (SAE) currently defines 6 levels of drving automation ranging from Level 0 (fully manual) to Level 5 (fully autonomous). Level 0-2: The human monitors the driving environment. Level 3-5: The automated system monitors the driving environment. A picture of the 6 levels of driving automation.
1a8034a0-6551-48ea-b8f7-7f44a34d00ff	test	future	high school	u40	8	group 1	post test	8	18	1	C	C	Which kind of sensors bounce pulses of light off the car’s surroundings to measure distances? <please select the best answer> A. Radar sensors B. Video cameras C. Lidar sensors D. Ultrasonic sensors	How do autonumous cars work? Lidar (light detection and ranging) sensors bounce pulses of light off the car’s surroundings to measure distances. Ultrasonic sensors in the wheels detect curbs and other vehicles when parking. A picture of lidar. A picture of Ultrasonic sensors.
33c3be11-2f31-4585-86ba-0c6463ad37c6	test	past	high school	u40	8	group 1	post test	1	3	1	B	B	True or False: The “reward” in the V-Learning means the total reward that an agent can expect to collect from that state and onwards into the future. <please select the best answer> A. True   B. False	Quick review: reinforcement learning and V-learning. A picture showing 3 types of machine learning: unsupervised, supervised, and reinforcement. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent. Reward: the instantaneous benefit of being in a specific state, Value: the total reward that an agent can expect to collect from that state and onwards into the future. V-learning learns the value for different situations, i.e. how good the situation is.
75ab8e1d-3490-4266-a663-c7dc4633c326	test	past	high school	u43	8	group 1	post test	4	9	1	B	B	If the value in the current state is only indicated by the current reward, but reward (r) is not always consistent, which of these formulas should we use to calculate Q value? <please select the best answer> A. Q=r B. Q_new = Q_old + 0.1*(r-Q_old) C. Q_old + 0.1* ((r+0.5*Q_next)-Q_old)	Q-learning details. However, r is not always consistent in real world. We can smooth out different evaluations of the same situation-action pair as in V-learning. Action that would result in the best next state = a’. Best next state = s’. Q function of a’ and s’: Q_new = Q_old + α*(r-Q_old). A picture of a real life digital mouse trying to find cheese in a maze. A table with different actions being the columns, different states being the actions, and each cell being the reward corresponding to that state and action which is Q_old + 0.1*(r-Q_old).
1dfc9f44-2fb8-42be-9ec1-b10856de0195	train	past	high school	u43	8	group 1	post test	3	6	1	C	C	Q-Table is the main aim of steps of Q-Learning. Q-table records the long rewards for? <please select the best answer> A. different actions B. different states C. different actions taken in each state	The steps of Q-Learning. Initialize Q table. Choose an action a. Perform action. Measure reward. Update Q. Go back to Choose an action a. At the end of the training: Good Q* table. Q-table is a table that records Q-values. Q-value: the maximum expectation of long-term rewards for different actions taken in each state. Value: the total reward that an agent can expect to collect from that state and onwards into the future.
6ffdd0af-0e04-4fcc-9ebd-a47f847964fa	train	past	high school	u43	8	group 1	post test	2	4	1	how good it is to perform a given action in a given state	Action	Both V-learning and Q-learning determine how good the new state is , but Q-learning learns the evaluation specific to something in addition to the state. What is it? <please input your answer>	Q-learning. V-learning: how good it is for the agent to be in a given state. Q-learning: how good it is to perform a given action in a given state. Breakdown of the interaction between the agent and the environment: Agent collects the initial state S0 of the robot from the environment. Based on S0 state, take action A0. Get reward R1 from the environment. Transition to the new evironment---state S1. A: action  S: state  R: reward. A picture of a robot crossing a thin bridge.
20496ad8-914c-4e4c-aba8-cfe86cf9db88	train	future	high school	u43	8	group 1	post test	7	16	1	environment: traffic lights, pedestrians, other cars, road signs. state: current location, green/red light, position of pedestrians, speed limit	Environments: Many components. Traffic lights, pedestrian Actions: Brake, accelerate, turn left	Autonomous cars are under the framework. Please list some kinds of “environments” and “actions” in the situation of autonomous cars? <please input your answer>	Under the framework of reinforcement learning. Agent: The car or the computer inside the car. Environment: Many components. Traffic lights, pedestrian, other cars, road signs... State: Current location, green/red light, position of pedstrain, speed limit... Action: Brake, accelerate, turn left... Reward: No accident. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent where the agent is the car and the environment is the world.
fec9a795-3dc0-425a-bdfd-eea01383f609	train	future	high school	u43	8	group 1	post test	6	20	1	Bad weather (rain, dust, etc.) can decrease the accuracy of sensors/cameras.	The responsibility for crashes or something else that applies or some else	Can you name one issue or challenge that involves autonomous cars? <please input your answer>	Challenges with autonomous cars. Accident Liability: Who is liable for accidents caused by an autonomous car? Artificial vs. Emotional Intelligence: Human drivers rely on subtle cues and non-verbal communication to make split-second judgment calls and predict behaviors. A picture of a car crash.
8420c23b-6493-40e7-af2a-537ca411ab65	test	future	high school	u43	8	group 1	post test	9	25	1	D	D	An agent is at state (1,1), and the Q-table is as follows. Which of the actions should the agent take? Content of Q-table: The rewards of action going right/left/up/down at state (1,1) are 10,25,-10,30 respectively. The rewards of action going right/left/up/down at state (1,2) are 20,-10,15,25 respectively. The rewards of action going right/left/up/down at state (2,1) are 30,10,15,-10 respectively. The rewards of action going right/left/up/down at state (2,2) are 25,30,10,-10 respectively. <please select the best answer> A. going right B. going left C. going up D. going down	Q-table. We learn how good it is to take a specific action a in the situation s. e.g. s is the arrangement of pieces on a chessboard, a is a possible move. We can look up the resultant evaluation r in a lookup table. The table can be used to locate the best action by looking through the entries with the current situation s. A table of rewards corresponding to action/state.
72a931ee-0418-4109-9b3a-1e1ce818e2e0	train	future	high school	u43	8	group 1	post test	10	11	1	B	B	About how to choose action in the initial state, which of the approaches aim to collect the most reward you already know about? <please select the best answer> A. Exploration   B. Exploitation	A missing point: how to choose action? Exploration: Explore new area in the environment. Exploitation: Collect the most reward you already know about. Two animations showing two different total rewards a agent could get by choosing different actions.
86459e65-af9c-4943-8773-4cdbbf6e582b	train	past	high school	u43	8	group 1	post test	5	15	1	The automated system, instead of humans, monitors the driving environment	Of the Level 0-2, the human monitors the driving environment, of the level 3-5, the autonomous cars can monitors the driving environment.	The Society of Automotive Engineers (SAE) currently defines 6 levels of driving automation. Please describe the main difference between Level 0-2 and Level 3-5? <please input your answer>	6 levels of driving automation. The Society of Automotive Engineers (SAE) currently defines 6 levels of drving automation ranging from Level 0 (fully manual) to Level 5 (fully autonomous). Level 0-2: The human monitors the driving environment. Level 3-5: The automated system monitors the driving environment. A picture of the 6 levels of driving automation.
ca503a5d-b60c-476b-a517-3b46e9b4a5b2	test	future	high school	u43	8	group 1	post test	8	18	1	C	C	Which kind of sensors bounce pulses of light off the car’s surroundings to measure distances? <please select the best answer> A. Radar sensors B. Video cameras C. Lidar sensors D. Ultrasonic sensors	How do autonumous cars work? Lidar (light detection and ranging) sensors bounce pulses of light off the car’s surroundings to measure distances. Ultrasonic sensors in the wheels detect curbs and other vehicles when parking. A picture of lidar. A picture of Ultrasonic sensors.
08f33d11-ee44-4d31-97d5-2cd93ed677c0	train	past	high school	u43	8	group 1	post test	1	3	1	B	B	True or False: The “reward” in the V-Learning means the total reward that an agent can expect to collect from that state and onwards into the future. <please select the best answer> A. True   B. False	Quick review: reinforcement learning and V-learning. A picture showing 3 types of machine learning: unsupervised, supervised, and reinforcement. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent. Reward: the instantaneous benefit of being in a specific state, Value: the total reward that an agent can expect to collect from that state and onwards into the future. V-learning learns the value for different situations, i.e. how good the situation is.
11cbdc58-8cd0-4604-abb5-c5b0e83ccc5e	train	past	high school	u40	8	group 1	pre test	4	9	1	B	B	If the value in the current state is only indicated by the current reward, but reward (r) is not always consistent, which of these formulas should we use to calculate Q value? <please select the best answer> A. Q=r B. Q_new = Q_old + 0.1*(r-Q_old) C. Q_old + 0.1* ((r+0.5*Q_next)-Q_old)	Q-learning details. However, r is not always consistent in real world. We can smooth out different evaluations of the same situation-action pair as in V-learning. Action that would result in the best next state = a’. Best next state = s’. Q function of a’ and s’: Q_new = Q_old + α*(r-Q_old). A picture of a real life digital mouse trying to find cheese in a maze. A table with different actions being the columns, different states being the actions, and each cell being the reward corresponding to that state and action which is Q_old + 0.1*(r-Q_old).
ec32dc43-1a65-4e83-9ab1-c7cefee0f283	train	past	high school	u40	8	group 1	pre test	3	6	1	C	C	Q-Table is the main aim of steps of Q-Learning. Q-table records the long rewards for? <please select the best answer> A. different actions B. different states C. different actions taken in each state	The steps of Q-Learning. Initialize Q table. Choose an action a. Perform action. Measure reward. Update Q. Go back to Choose an action a. At the end of the training: Good Q* table. Q-table is a table that records Q-values. Q-value: the maximum expectation of long-term rewards for different actions taken in each state. Value: the total reward that an agent can expect to collect from that state and onwards into the future.
3277966f-df22-4d01-a2ee-827110174719	test	past	high school	u40	8	group 1	pre test	2	4	0	Future states	Action	Both V-learning and Q-learning determine how good the new state is , but Q-learning learns the evaluation specific to something in addition to the state. What is it? <please input your answer>	Q-learning. V-learning: how good it is for the agent to be in a given state. Q-learning: how good it is to perform a given action in a given state. Breakdown of the interaction between the agent and the environment: Agent collects the initial state S0 of the robot from the environment. Based on S0 state, take action A0. Get reward R1 from the environment. Transition to the new evironment---state S1. A: action  S: state  R: reward. A picture of a robot crossing a thin bridge.
5c010db6-45ae-4fcc-a349-7220597a4245	train	future	high school	u40	8	group 1	pre test	7	16	1	Environments can include parking lots and actions can include not running a red light.	Environments: Many components. Traffic lights, pedestrian Actions: Brake, accelerate, turn left	Autonomous cars are under the framework. Please list some kinds of “environments” and “actions” in the situation of autonomous cars? <please input your answer>	Under the framework of reinforcement learning. Agent: The car or the computer inside the car. Environment: Many components. Traffic lights, pedestrian, other cars, road signs... State: Current location, green/red light, position of pedstrain, speed limit... Action: Brake, accelerate, turn left... Reward: No accident. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent where the agent is the car and the environment is the world.
58263a02-aaca-4ef6-978a-f3906f66c9d0	train	future	high school	u40	8	group 1	pre test	6	20	0	?	The responsibility for crashes or something else that applies or some else	Can you name one issue or challenge that involves autonomous cars? <please input your answer>	Challenges with autonomous cars. Accident Liability: Who is liable for accidents caused by an autonomous car? Artificial vs. Emotional Intelligence: Human drivers rely on subtle cues and non-verbal communication to make split-second judgment calls and predict behaviors. A picture of a car crash.
1a4d5fbb-81af-47dd-aa62-df54aa581351	test	future	high school	u40	8	group 1	pre test	9	25	1	D	D	An agent is at state (1,1), and the Q-table is as follows. Which of the actions should the agent take? Content of Q-table: The rewards of action going right/left/up/down at state (1,1) are 10,25,-10,30 respectively. The rewards of action going right/left/up/down at state (1,2) are 20,-10,15,25 respectively. The rewards of action going right/left/up/down at state (2,1) are 30,10,15,-10 respectively. The rewards of action going right/left/up/down at state (2,2) are 25,30,10,-10 respectively. <please select the best answer> A. going right B. going left C. going up D. going down	Q-table. We learn how good it is to take a specific action a in the situation s. e.g. s is the arrangement of pieces on a chessboard, a is a possible move. We can look up the resultant evaluation r in a lookup table. The table can be used to locate the best action by looking through the entries with the current situation s. A table of rewards corresponding to action/state.
cd75e920-a89b-4dc8-9cd9-2b769d12b6e9	test	future	high school	u40	8	group 1	pre test	10	11	0	A	B	About how to choose action in the initial state, which of the approaches aim to collect the most reward you already know about? <please select the best answer> A. Exploration   B. Exploitation	A missing point: how to choose action? Exploration: Explore new area in the environment. Exploitation: Collect the most reward you already know about. Two animations showing two different total rewards a agent could get by choosing different actions.
2a2887a2-4c19-42ae-ab3f-907cdb25d6d8	train	past	high school	u40	8	group 1	pre test	5	15	1	Level 0-2 is not controlled by ai and level 3-5 start to be controlled by ai.	Of the Level 0-2, the human monitors the driving environment, of the level 3-5, the autonomous cars can monitors the driving environment.	The Society of Automotive Engineers (SAE) currently defines 6 levels of driving automation. Please describe the main difference between Level 0-2 and Level 3-5? <please input your answer>	6 levels of driving automation. The Society of Automotive Engineers (SAE) currently defines 6 levels of drving automation ranging from Level 0 (fully manual) to Level 5 (fully autonomous). Level 0-2: The human monitors the driving environment. Level 3-5: The automated system monitors the driving environment. A picture of the 6 levels of driving automation.
0aaa11d4-9c9c-4538-8228-45226a18308b	test	future	high school	u40	8	group 1	pre test	8	18	1	C	C	Which kind of sensors bounce pulses of light off the car’s surroundings to measure distances? <please select the best answer> A. Radar sensors B. Video cameras C. Lidar sensors D. Ultrasonic sensors	How do autonumous cars work? Lidar (light detection and ranging) sensors bounce pulses of light off the car’s surroundings to measure distances. Ultrasonic sensors in the wheels detect curbs and other vehicles when parking. A picture of lidar. A picture of Ultrasonic sensors.
5f2714d7-f903-4ead-8e6e-ebc55370ae9e	train	past	high school	u40	8	group 1	pre test	1	3	0	A	B	True or False: The “reward” in the V-Learning means the total reward that an agent can expect to collect from that state and onwards into the future. <please select the best answer> A. True   B. False	Quick review: reinforcement learning and V-learning. A picture showing 3 types of machine learning: unsupervised, supervised, and reinforcement. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent. Reward: the instantaneous benefit of being in a specific state, Value: the total reward that an agent can expect to collect from that state and onwards into the future. V-learning learns the value for different situations, i.e. how good the situation is.
f56e8048-0b95-4acd-b673-9b95fc851ac7	test	past	high school	u43	8	group 1	pre test	4	9	1	B	B	If the value in the current state is only indicated by the current reward, but reward (r) is not always consistent, which of these formulas should we use to calculate Q value? <please select the best answer> A. Q=r B. Q_new = Q_old + 0.1*(r-Q_old) C. Q_old + 0.1* ((r+0.5*Q_next)-Q_old)	Q-learning details. However, r is not always consistent in real world. We can smooth out different evaluations of the same situation-action pair as in V-learning. Action that would result in the best next state = a’. Best next state = s’. Q function of a’ and s’: Q_new = Q_old + α*(r-Q_old). A picture of a real life digital mouse trying to find cheese in a maze. A table with different actions being the columns, different states being the actions, and each cell being the reward corresponding to that state and action which is Q_old + 0.1*(r-Q_old).
8217c078-36c5-4126-8a60-ca3519031743	test	past	high school	u43	8	group 1	pre test	3	6	0	A	C	Q-Table is the main aim of steps of Q-Learning. Q-table records the long rewards for? <please select the best answer> A. different actions B. different states C. different actions taken in each state	The steps of Q-Learning. Initialize Q table. Choose an action a. Perform action. Measure reward. Update Q. Go back to Choose an action a. At the end of the training: Good Q* table. Q-table is a table that records Q-values. Q-value: the maximum expectation of long-term rewards for different actions taken in each state. Value: the total reward that an agent can expect to collect from that state and onwards into the future.
8f74e725-7cf0-43b0-9984-1e7942fa70a2	train	past	high school	u43	8	group 1	pre test	2	4	0	Areas for improvement	Action	Both V-learning and Q-learning determine how good the new state is , but Q-learning learns the evaluation specific to something in addition to the state. What is it? <please input your answer>	Q-learning. V-learning: how good it is for the agent to be in a given state. Q-learning: how good it is to perform a given action in a given state. Breakdown of the interaction between the agent and the environment: Agent collects the initial state S0 of the robot from the environment. Based on S0 state, take action A0. Get reward R1 from the environment. Transition to the new evironment---state S1. A: action  S: state  R: reward. A picture of a robot crossing a thin bridge.
6c8d8d3a-c52a-4253-bd87-19c06023d3f8	test	future	high school	u43	8	group 1	pre test	7	16	1	deciding whether to stop or go when to turn other drivers/cars	Environments: Many components. Traffic lights, pedestrian Actions: Brake, accelerate, turn left	Autonomous cars are under the framework. Please list some kinds of “environments” and “actions” in the situation of autonomous cars? <please input your answer>	Under the framework of reinforcement learning. Agent: The car or the computer inside the car. Environment: Many components. Traffic lights, pedestrian, other cars, road signs... State: Current location, green/red light, position of pedstrain, speed limit... Action: Brake, accelerate, turn left... Reward: No accident. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent where the agent is the car and the environment is the world.
93effb8d-c320-44a1-ad53-4fda4a179e2f	train	future	high school	u43	8	group 1	pre test	6	20	1	They might crash	The responsibility for crashes or something else that applies or some else	Can you name one issue or challenge that involves autonomous cars? <please input your answer>	Challenges with autonomous cars. Accident Liability: Who is liable for accidents caused by an autonomous car? Artificial vs. Emotional Intelligence: Human drivers rely on subtle cues and non-verbal communication to make split-second judgment calls and predict behaviors. A picture of a car crash.
99ec4930-0a81-484b-8d86-7cf0a2bc3e7b	train	future	high school	u43	8	group 1	pre test	9	25	1	D	D	An agent is at state (1,1), and the Q-table is as follows. Which of the actions should the agent take? Content of Q-table: The rewards of action going right/left/up/down at state (1,1) are 10,25,-10,30 respectively. The rewards of action going right/left/up/down at state (1,2) are 20,-10,15,25 respectively. The rewards of action going right/left/up/down at state (2,1) are 30,10,15,-10 respectively. The rewards of action going right/left/up/down at state (2,2) are 25,30,10,-10 respectively. <please select the best answer> A. going right B. going left C. going up D. going down	Q-table. We learn how good it is to take a specific action a in the situation s. e.g. s is the arrangement of pieces on a chessboard, a is a possible move. We can look up the resultant evaluation r in a lookup table. The table can be used to locate the best action by looking through the entries with the current situation s. A table of rewards corresponding to action/state.
eae695d9-939d-405c-b50e-6c531e511efb	train	future	high school	u43	8	group 1	pre test	10	11	1	B	B	About how to choose action in the initial state, which of the approaches aim to collect the most reward you already know about? <please select the best answer> A. Exploration   B. Exploitation	A missing point: how to choose action? Exploration: Explore new area in the environment. Exploitation: Collect the most reward you already know about. Two animations showing two different total rewards a agent could get by choosing different actions.
96078d72-7e0e-468b-a536-f56e913c20fe	train	past	high school	u43	8	group 1	pre test	5	15	0	don't know	Of the Level 0-2, the human monitors the driving environment, of the level 3-5, the autonomous cars can monitors the driving environment.	The Society of Automotive Engineers (SAE) currently defines 6 levels of driving automation. Please describe the main difference between Level 0-2 and Level 3-5? <please input your answer>	6 levels of driving automation. The Society of Automotive Engineers (SAE) currently defines 6 levels of drving automation ranging from Level 0 (fully manual) to Level 5 (fully autonomous). Level 0-2: The human monitors the driving environment. Level 3-5: The automated system monitors the driving environment. A picture of the 6 levels of driving automation.
a04ca862-b7b6-47ad-b7cb-128d2157baad	train	future	high school	u43	8	group 1	pre test	8	18	0	A	C	Which kind of sensors bounce pulses of light off the car’s surroundings to measure distances? <please select the best answer> A. Radar sensors B. Video cameras C. Lidar sensors D. Ultrasonic sensors	How do autonumous cars work? Lidar (light detection and ranging) sensors bounce pulses of light off the car’s surroundings to measure distances. Ultrasonic sensors in the wheels detect curbs and other vehicles when parking. A picture of lidar. A picture of Ultrasonic sensors.
ef474016-00b5-4ae6-a13a-d008650b36a1	train	past	high school	u43	8	group 1	pre test	1	3	0	A	B	True or False: The “reward” in the V-Learning means the total reward that an agent can expect to collect from that state and onwards into the future. <please select the best answer> A. True   B. False	Quick review: reinforcement learning and V-learning. A picture showing 3 types of machine learning: unsupervised, supervised, and reinforcement. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent. Reward: the instantaneous benefit of being in a specific state, Value: the total reward that an agent can expect to collect from that state and onwards into the future. V-learning learns the value for different situations, i.e. how good the situation is.
47a3af74-a320-46d7-b790-db38a4d6deb5	train	past	high school	u41	8	group 1	pre test	4	9	1	B	B	If the value in the current state is only indicated by the current reward, but reward (r) is not always consistent, which of these formulas should we use to calculate Q value? <please select the best answer> A. Q=r B. Q_new = Q_old + 0.1*(r-Q_old) C. Q_old + 0.1* ((r+0.5*Q_next)-Q_old)	Q-learning details. However, r is not always consistent in real world. We can smooth out different evaluations of the same situation-action pair as in V-learning. Action that would result in the best next state = a’. Best next state = s’. Q function of a’ and s’: Q_new = Q_old + α*(r-Q_old). A picture of a real life digital mouse trying to find cheese in a maze. A table with different actions being the columns, different states being the actions, and each cell being the reward corresponding to that state and action which is Q_old + 0.1*(r-Q_old).
23eb743b-32d8-447a-83cc-ebba559fdd96	train	past	high school	u41	8	group 1	pre test	3	6	0	B	C	Q-Table is the main aim of steps of Q-Learning. Q-table records the long rewards for? <please select the best answer> A. different actions B. different states C. different actions taken in each state	The steps of Q-Learning. Initialize Q table. Choose an action a. Perform action. Measure reward. Update Q. Go back to Choose an action a. At the end of the training: Good Q* table. Q-table is a table that records Q-values. Q-value: the maximum expectation of long-term rewards for different actions taken in each state. Value: the total reward that an agent can expect to collect from that state and onwards into the future.
b1085af5-55e4-48a7-9767-1d5c47ee76fb	test	past	high school	u41	8	group 1	pre test	2	4	0	I dont know	Action	Both V-learning and Q-learning determine how good the new state is , but Q-learning learns the evaluation specific to something in addition to the state. What is it? <please input your answer>	Q-learning. V-learning: how good it is for the agent to be in a given state. Q-learning: how good it is to perform a given action in a given state. Breakdown of the interaction between the agent and the environment: Agent collects the initial state S0 of the robot from the environment. Based on S0 state, take action A0. Get reward R1 from the environment. Transition to the new evironment---state S1. A: action  S: state  R: reward. A picture of a robot crossing a thin bridge.
a93819e4-c8a4-4da3-8ddb-f820ac91b292	train	future	high school	u41	8	group 1	pre test	7	16	0	I dont know	Environments: Many components. Traffic lights, pedestrian Actions: Brake, accelerate, turn left	Autonomous cars are under the framework. Please list some kinds of “environments” and “actions” in the situation of autonomous cars? <please input your answer>	Under the framework of reinforcement learning. Agent: The car or the computer inside the car. Environment: Many components. Traffic lights, pedestrian, other cars, road signs... State: Current location, green/red light, position of pedstrain, speed limit... Action: Brake, accelerate, turn left... Reward: No accident. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent where the agent is the car and the environment is the world.
6430d085-71f3-4161-a0d4-5659afd662bf	train	future	high school	u41	8	group 1	pre test	6	20	0	I dont know	The responsibility for crashes or something else that applies or some else	Can you name one issue or challenge that involves autonomous cars? <please input your answer>	Challenges with autonomous cars. Accident Liability: Who is liable for accidents caused by an autonomous car? Artificial vs. Emotional Intelligence: Human drivers rely on subtle cues and non-verbal communication to make split-second judgment calls and predict behaviors. A picture of a car crash.
0d4ebacf-c55e-408c-bf89-c319b88b370a	train	future	high school	u41	8	group 1	pre test	9	25	0	A	D	An agent is at state (1,1), and the Q-table is as follows. Which of the actions should the agent take? Content of Q-table: The rewards of action going right/left/up/down at state (1,1) are 10,25,-10,30 respectively. The rewards of action going right/left/up/down at state (1,2) are 20,-10,15,25 respectively. The rewards of action going right/left/up/down at state (2,1) are 30,10,15,-10 respectively. The rewards of action going right/left/up/down at state (2,2) are 25,30,10,-10 respectively. <please select the best answer> A. going right B. going left C. going up D. going down	Q-table. We learn how good it is to take a specific action a in the situation s. e.g. s is the arrangement of pieces on a chessboard, a is a possible move. We can look up the resultant evaluation r in a lookup table. The table can be used to locate the best action by looking through the entries with the current situation s. A table of rewards corresponding to action/state.
c50827ff-5ce1-4329-811c-a709f3d99136	train	future	high school	u41	8	group 1	pre test	10	11	1	B	B	About how to choose action in the initial state, which of the approaches aim to collect the most reward you already know about? <please select the best answer> A. Exploration   B. Exploitation	A missing point: how to choose action? Exploration: Explore new area in the environment. Exploitation: Collect the most reward you already know about. Two animations showing two different total rewards a agent could get by choosing different actions.
5d87f221-1a9a-4aaf-a903-401a83ef889d	train	past	high school	u41	8	group 1	pre test	5	15	0	I dont know	Of the Level 0-2, the human monitors the driving environment, of the level 3-5, the autonomous cars can monitors the driving environment.	The Society of Automotive Engineers (SAE) currently defines 6 levels of driving automation. Please describe the main difference between Level 0-2 and Level 3-5? <please input your answer>	6 levels of driving automation. The Society of Automotive Engineers (SAE) currently defines 6 levels of drving automation ranging from Level 0 (fully manual) to Level 5 (fully autonomous). Level 0-2: The human monitors the driving environment. Level 3-5: The automated system monitors the driving environment. A picture of the 6 levels of driving automation.
b93a8f36-c3fb-4e3d-98dd-5ccaf96b2f1c	test	future	high school	u41	8	group 1	pre test	8	18	0	B	C	Which kind of sensors bounce pulses of light off the car’s surroundings to measure distances? <please select the best answer> A. Radar sensors B. Video cameras C. Lidar sensors D. Ultrasonic sensors	How do autonumous cars work? Lidar (light detection and ranging) sensors bounce pulses of light off the car’s surroundings to measure distances. Ultrasonic sensors in the wheels detect curbs and other vehicles when parking. A picture of lidar. A picture of Ultrasonic sensors.
930ff201-3cf1-4a9b-9e62-e220df3d7653	train	past	high school	u41	8	group 1	pre test	1	3	1	B	B	True or False: The “reward” in the V-Learning means the total reward that an agent can expect to collect from that state and onwards into the future. <please select the best answer> A. True   B. False	Quick review: reinforcement learning and V-learning. A picture showing 3 types of machine learning: unsupervised, supervised, and reinforcement. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent. Reward: the instantaneous benefit of being in a specific state, Value: the total reward that an agent can expect to collect from that state and onwards into the future. V-learning learns the value for different situations, i.e. how good the situation is.
a2a71b9f-9043-4bf6-8f07-bce1cc284093	train	past	high school	u46	3	group 1	post test	4	16	1	0.0	B	After many iterations of learning, what value does the output of the '+' artificial neuron in response to 'x' become closer to? <please select the best answer> A. 1.0 B. 0.0 C. 1.5 D. -1.0	Summary. ANNs work by training the network for samples 'x' and '+' repeatedly. The output of the artificial neuron will become closer and closer to the desired output. It contains a table of relationship between input and neuron.
4c4f81d1-4edb-4486-b124-184db58e6628	train	future	high school	u46	3	group 1	post test	11	22	0	0.005	error: 1-(0.5*1)=0.5, weight change: 0.01 *0.5* 1*1 = 0.005	In a supervised ANN, the input is 0.5, the weight is 1, and we use ReLU (Rectified Linear Unit) as the hat of a neuron. The desired output is 1 and we set the learning rate as 0.01. Please calculate the weight change of the process. <please input your answer>	Change in the Computation. The output is 0.05 (not changed by ReLU because it is > 0). The desired output change: 0.95 Error: the deviation of the actual output from the desired output. (the desired change)
92a7fe84-2ff2-45da-ae4d-c8c987c0aabe	train	past	high school	u46	3	group 1	post test	3	12	1	decrease	A	If the desired change is positive, and the input is -1, will the weight decrease or increase? <please select the best answer> A. decrease B. increase	Changing the connection weight. The delta rule states that the change of weight depends on both the input and the desired change. Learning constant: if it is smaller than 1 adjust the weight little by little. It contains a table describing the input and weight change.
63bd8094-ad22-4ab4-bc76-db1acb63b252	train	future	high school	u46	3	group 1	post test	12	18	1	It is an extension of neurons to make the output prediction more accurate.	Train incoming connection weights to middle/non-input layers	What was backpropagation developed to do? <please input your answer>	Backpropagation. Backpropagation was developed to train incoming connection weights to hidden layers. It provides a method to train multilayer neural networks.
